Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
5fa2723cd3c0dd76edb1260d,fcd530af-9c73-480d-b0b4-ac8eb3f5a4aa,PHYSICAL,the-store,the-refugees,The Refugees by Viet Thanh Nguyen,"<p class="""">In <em>The Refugees</em>, Viet Thanh Nguyen gives voice to lives led between two worlds, the adopted homeland and the country of birth.</p><p class="""">From a young Vietnamese refugee who suffers profound culture shock when he comes to live with two gay men in San Francisco, to a woman whose husband is suffering from dementia and starts to confuse her for a former lover, to a girl living in Ho Chi Minh City whose older half-sister comes back from America having seemingly accomplished everything she never will, the stories are a captivating testament to the dreams and hardships of immigration.</p><p class="""">The second piece of fiction by a major new voice, <em>The Refugees</em> is a beautifully written and sharply observed book about the aspirations of those who leave one country for another, and the relationships and desires for self-fulfilment that define our lives. </p><p class="""">ISBN: 9781472153784 | Published: January 2018 | Paperback</p>",SQ8711857,,,,,,,22.99,0,No,3,"/region/america/usa, /genre/anthology/short-stories, /region/asia/south-east-asia/vietnam, /genre/literary-fiction","vietnam, USA, anthology, Award Winner, refugees",0.22,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62c9144651c5602bcf85c/1604725908634/VIET+THANH+NGUYEN+the+refugees.jpg
5fa2723cd3c0dd76edb12617,ec9bf368-8c92-4836-ab46-4f1913a4d952,PHYSICAL,the-store,summer-bird-blue,Summer Bird Blue by Akemi Dawn Bowman,"<p class="""">From the author of <em>Starfish</em>, a stunning novel about a mixed race teen who struggles to find her way back to her love of music in the wake of her sister’s death.</p><p class="""">Rumi Seto spends a lot of time worrying she doesn’t have the answers to everything. What to eat, where to go, whom to love. But there is one thing she is absolutely sure of — she wants to spend the rest of her life writing music with her younger sister, Lea.</p><p class="""">Then Lea dies in a car accident, and their mother sends Rumi away to live with her aunt in Hawaii while she deals with her own grief. Now thousands of miles from home, Rumi struggles to navigate the loss of her sister, being abandoned by her mother, and the absence of music in her life.</p><p class="""">With the help of the 'boys next door' — teenage surfer Kai, who smiles too much and doesn’t take anything seriously, and 80-year-old George Watanabe, who succumbed to his own grief years ago — Rumi seeks her way back to her music, to write the song she and Lea never had the chance to finish.</p><p class="""">Aching, powerful and unflinchingly honest, <em>Summer Bird Blue</em> explores big truths about unconditional love, insurmountable grief, and how to forgive when it feels impossible.</p><p class="""">ISBN: 9781785302275 | Published: May 2019 | Paperback</p>",SQ7328734,,,,,,,16.99,0,No,1,"/region/america/usa, /genre/young-adult, /mixed-race","hawaii, USA, mixed, asian american, grief, music, LGBTQIA+",0.38,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62d4857ab6273a47600a9/1604726091021/AKEMI+DAWAN+BOWMAN+summer+bird+blue.jpg
5fa2723dd3c0dd76edb12628,922a3653-de74-43e6-b370-9862e433fdd9,PHYSICAL,the-store,warndu-mai,Warndu Mai: Good Food by Damien Coulthard & Rebecca Sullivan,"<p class="""">A fully illustrated contemporary cookbook featuring Australian native foods that is the perfect resource for any Aussie kitchen.</p><p class="""">This gorgeous illustrated, informative and contemporary cookbook and compendium of native foods will show you how to create truly Australian food and drinks at home. With a few small adjustments and a little experimentation you can prepare delicious food that is better for the Australian environment, is more sustainable and celebrates the amazing ingredients that are truly local.</p><p class=""""><em>Warndu Mai (Good Food) </em>contains information about seasonal availability, hints, tips and over 80 illustrated and accessible recipes showcasing Australian native foods, using ingredients such as Kakadu plum, native currants, finger lime and pepperberry to create unique dishes and treats - from wattleseed brownies, emu egg sponge cake and bunya nut pesto to native berry, cherry and lime cordial, strawberry gum pavlova and kangaroo carpaccio. It's a must-have for every kitchen.</p><p class="""">'It deserves a place in every Australian kitchen' - Delicious Magazine<br>Features a foreword from the bestselling author of DARK EMU, Bruce Pascoe.</p><p class="""">ISBN: 9780733641428 | Published: April 2019 | Hardcover</p>",SQ2063526,,,,,,,45,0,No,2,"/region/oceania/australia, /first-nations, /new-releases, /genre/cookbooks","indigenous, australia, food, 2020 release",0.74,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62c34a423301bc2ea7026/1604992750958/DAMIEN+COULTHARD+%26+REBECCA+SULLIVAN+warndu+mai.jpg
5fa2723dd3c0dd76edb12632,ce0f1ab2-66eb-4460-a421-6a0f6f2500a7,PHYSICAL,the-store,homegoing,Homegoing by Yaa Gyasi,"<p class="""">A profoundly moving story on the bonds of family and history - this is <em>Beloved</em> for the 21st century.</p><p class="""">Effia and Esi: two sisters with two very different destinies. One sold into slavery; one a slave trader's wife. The consequences of their fate reverberate through the generations that follow.</p><p class="""">Taking us from the Gold Coast of Africa to the cotton-picking plantations of Mississippi; from the missionary schools of Ghana to the dive bars of Harlem, spanning three continents and seven generations, Yaa Gyasi has written a miraculous novel - the intimate, gripping story of a brilliantly vivid cast of characters and through their lives the very story of America itself.</p><p class="""">Epic in its canvas and intimate in its portraits, <em>Homegoing</em> is a searing and profound debut from a masterly new writer.</p><p class="""">ISBN: 9780241980446 | Published: June 2017 | Paperback</p>",SQ3136825,,,,,,,22.99,0,No,6,"/region/america/usa, /genre/historical-fiction, /region/africa/ghana, /genre/literary-fiction, /black","award winner, USA, Black, Ghana",0.23,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62cd9fa0fbb2386e272a9/1604725992437/YAA+GYASI+homegoing.jpg
5fa2723ed3c0dd76edb12647,d96b380f-06c1-4601-982b-ea606badb13a,PHYSICAL,the-store,washington-black,Washington Black by Esi Edugyan,"<p class="""">Escape is only the beginning... When two English brothers take the helm of a Barbados sugar plantation, Washington Black - an eleven-year-old field slave - finds himself selected as personal servant to one of them. </p><p class="""">The eccentric Christopher 'Titch' Wilde is a naturalist, explorer, scientist, inventor and abolitionist, whose single-minded pursuit of the perfect aerial machine mystifies all around him. Titch's idealistic plans are soon shattered and Washington finds himself in mortal danger. They escape together, but then Titch disappears and Washington must make his way alone, following the promise of freedom further than he ever dreamed possible. Inspired by a true story, Washington Black is an extraordinary tale of a world destroyed and made whole again.</p><p class="""">Shortlisted for the Man Booker Prize 2018 <br>Winner of the Giller Prize <br>Finalist for the Carnegie medal and the Rogers Writers Trust Fiction Prize <br>New York Times Top Ten Book of the Year 2018</p><p class="""">'Nothing short of a masterpiece.' - Attica Locke <br>'Strong, beautiful and beguiling.' - Observer <br>'Destined to become a future classic ... that rare book that should appeal to every kind of reader.' - Guardian</p><p class="""">ISBN: 9781846689604 | Published: August 2018 | Paperback</p>",SQ5025187,,,,,,,22.99,0,No,3,"/genre/historical-fiction, /genre/literary-fiction, /black, /region/america/canada","Black, award winner, Canada",0.35,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62d093c84443d2d20210f/1604726029462/ESI+EDUGYAN+washington+black.jpg
5fa2723ed3c0dd76edb12651,b84c4c91-b4ab-439a-b2e8-1984e3b76815,PHYSICAL,the-store,guwayu,"Guwayu, For All Times, edited by Jeanine Leane","<p class=""""><strong>Comissioned by Red Room Poetry</strong></p><p class=""""><em>Guwayu, For All Times </em>is a collection of First Nations poems commissioned by Red Room Poetry over the past 16 years, and is a radical literary intervention for its breadth of representation, temporal depth and diversity of language.</p><p class="""">This fiercely uncensored collection features 61 poems from First Nations poets in 12 First Nations languages, and together they are an exquisite expression of living First Nations culture.</p><p class="""">Journey through a range of poetic forms from lyric, confessional, protest, narrative and song, showcasing new voices and established poets.</p><p class=""""><em>Guwayu</em> is edited by Wiradjuri poet, Dr Jeanine Leane, and produced by Red Room Poetry, a leading arts organisation committed to making poetry in meaningful ways.</p><p class="""">""The Australian literary landscape needs this bold, brave intervention to wake it up from the 232-year slumber and the dream of the settler mythscape. <em>Guwayu</em> breaks the silence—feel the beauty—hear our words."" — Dr Jeanine Leane</p><p class="""">ISBN: 9781925936544 | Published: August 2020 | Paperback</p>",SQ3510785,,,,,,,24.99,0,No,6,"/region/oceania/australia, /genre/anthology/poetry, /first-nations, /new-releases","anthology, indigenous, australia, poetry, multilingual, 2020 release",0.25,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa62c02116faf366caabe46/1604725766562/JEANINE+LEANE+guwayu.jpg
5fa35aa9377bf1713d439d26,9b482a23-21d1-4362-a61c-e7708c695763,PHYSICAL,the-store,54bw7uk5txrtsqhcl5qbjxhflx0xp4,Why I'm No Longer Talking to White People About Race by Reni Eddo-Lodge,"<p class="""">In 2014, award-winning journalist Reni Eddo-Lodge wrote about her frustration with the way that discussions of race and racism in Britain were being led by those who weren't affected by it. She posted a piece on her blog, entitled: 'Why I'm No Longer Talking to White People About Race' that led to this book.<br><br>Exploring issues from eradicated black history to the political purpose of white dominance, whitewashed feminism to the inextricable link between class and race, Reni Eddo-Lodge offers a timely and essential new framework for how to see, acknowledge and counter racism. It is a searing, illuminating, absolutely necessary exploration of what it is to be a person of colour in Britain today.</p><p class="""">ISBN: 9781408870587 | Published: June 2017 | Paperback</p>",SQ5805470,,,,,,,19.99,0,No,4,"/genre/non-fiction/essays, /region/ukeurope/england, /black, /genre/non-fiction/antiracist","antiracist, 2020 hits, Black, Black British",0.21,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa3fdee135df2729fbefa32/1604582896917/RENI+EDO-LODGE+why+im+no+longer+talking+to+white+people+about+race.jpg
5fa3c6899e0607048e817c09,a4e5e8f2-9f18-4df4-9fc2-a00a8c248698,PHYSICAL,the-store,ln2px2mnwn2gfyh2xlo6v4gqdf9dhy,"Kim Jiyoung, Born 1982 by Cho Nam-Joon","<p class=""""><strong>Translated by Jamie Chang</strong></p><p class=""""><strong>The multi-million copy selling, international bestseller</strong><br><br><strong><em>Kim Jiyoung, Born 1982 </em>is the South Korean sensation that has got the whole world talking. The life story of one young woman born at the end of the twentieth century raises questions about endemic misogyny and institutional oppression that are relevant to us all.</strong><br><br><strong>A <em>GUARDIAN </em>'ONE TO LOOK OUT FOR 2020' </strong><br><strong>A<em> RED MAGAZINE</em> 'CAN'T WAIT TO READ' BOOK OF 2020</strong><br><br>Kim Jiyoung is a girl born to a mother whose in-laws wanted a boy.<br><br>Kim Jiyoung is a sister made to share a room while her brother gets one of his own.<br><br>Kim Jiyoung is a female preyed upon by male teachers at school. Kim Jiyoung is a daughter whose father blames her when she is harassed late at night. <br><br>Kim Jiyoung is a good student who doesn’t get put forward for internships. Kim Jiyoung is a model employee but gets overlooked for promotion. Kim Jiyoung is a wife who gives up her career and independence for a life of domesticity.<br><br>Kim Jiyoung has started acting strangely.<br><br>Kim Jiyoung is depressed.<br><br>Kim Jiyoung is mad.<br><br>Kim Jiyoung is her own woman.<br><br>Kim Jiyoung is every woman.<br><br>“This is a book about the life of a woman living in Korea; the despair of an ordinary woman which she takes for granted. The fact that it’s not about ‘someone special’ is extremely shocking, while also being incredibly relatable.” — <strong>Sayaka Murata, author of <em>Convenience Store Woman</em></strong></p><p class="""">'This witty, disturbing book deals with sexism, mental health issues and the hypocrisy of a country where young women are “popping caffeine pills and turning jaundiced” as they slave away in factories helping to fund higher education for male siblings.' — <strong>The Independent</strong><br><br>'A treatise and a howl of anger […] it describes experiences that will be recognisable everywhere. It’s slim, unadorned narrative distils a lifetime’s iniquities into a sharp punch. The books demonstrates the unfairness of the female experience and the sheer difficulty of improving it.’ — <strong>The Sunday Times</strong></p><p class="""">ISBN: 9781471184284 | Published: March 2020 | Paperback</p>",SQ2370105,,,,,,,27.99,0,No,4,"/genre/literary-fiction, /genre/translated, /new-releases, /region/asia/china/south-korea, /genre/general-fiction","feminist, 2020 release, 2020 hits, adapted, #MeToo, Korean",0.21,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa3d90c8ef5364fcdf0e862/1604573457880/CHO+NAM+JOO+kim+jiyoung.jpg
5fa7557e99466f5ac4182936,4e085f08-476b-482f-b2d1-760efd470b1c,PHYSICAL,the-store,8xl6l0h8cb2xdkhx6w8vekz7o53hcb,Love in the Time of Cholera by Gabriel García Márquez,"<p class=""""><strong>“A love story of astonishing power.” – <em>Newsweek </em></strong><br><br>The International Bestseller and modern literary classic by Nobel Prize-winning author Gabriel Garcia Marquez<br><br>In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is devastated, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs–yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the funeral. Fifty years, nine months, and four days after he first declared his love for Fermina, he will do so again.</p><p class="""">ISBN: 9780241978924 l 1985 l Paperback</p>",SQ2035457,,,,,,,19.99,0,No,5,"/genre/historical-fiction, /genre/romance, /genre/translated, /genre/classics, /region/latin-america/colombia","Modern Classic, Spanish, Magical Realism",0,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa7566157ab6273a49061f5/1604802165146/GABRIEL+GARCIA+MARQUEZ+Love+in+the+time+of+cholera.jpg
5fa8d70b99466f5ac4186461,59d02c8f-4968-4231-b1ec-1449211fce61,PHYSICAL,the-store,geuqyorw506z7y4l908fwf0zguh3gx,The Kiss Quotient (The Kiss Quotient #1) by Helen Hoang,"<p class="""">A heartwarming and refreshing debut novel that proves one thing: there's not enough data in the world to predict what will make your heart tick.</p><p class=""""><br>'I just adored every page. I really can't wait to see what Helen Hoang writes next.' — New York Times bestselling author SARAH J. MAAS<br>'Original and sexy and sensitive.' — <em>New York Times </em>bestselling author ROXANE GAY<br><br>Stella Lane thinks mathematics is the only thing that unites the universe. She comes up with algorithms to predict customer purchases?a job that has given her more money than she knows what to do with and far less experience in the dating department than the average thirty-year-old.<br><br>It doesn't help that Stella has Asperger's and French kissing reminds her of a shark getting its teeth cleaned by pilot fish. Her conclusion: she needs lots of practice?with a professional. Which is why she hires escort Michael Phan. Gorgeous and conflicted, Michael can't afford to turn down Stella's offer and agrees to help her check off all the boxes on her lesson plan, from foreplay to more-than-missionary position.<br><br>Before long, Stella not only learns to appreciate his kisses but to crave all of the other things he's making her feel. Their no-nonsense partnership starts making a strange kind of sense. And the pattern that emerges will convince Stella that love is the best kind of logic . . .<br><br>'An unexpectedly sweet erotic romance that left me with a huge smile on my face. I dare you not to fall in love with these two characters and their story. Helen Hoang's debut is quite simply delightful!' — <em>New York Times </em>bestselling author NALINI SINGH<br>'Hoang knocks it out of the park with this stellar debut' — <em>PUBLISHERS WEEKLY<br></em></p><p class="""">ISBN: 9781760876005 | Published: June 2019 | Paperback</p>",SQ0544301,,,,,,,14.99,0,No,1,"/region/america/usa, /genre/romance, /mixed-race, /genre/general-fiction","neurodiverse, Asian-American, vietnamese american, humour, debut",0,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa8d85e2057b138b46f225d/1604900962802/9781760876005.jpg
5fa8d88499466f5ac4186474,3d376417-13fe-4fb6-af9d-206316e3b4bc,PHYSICAL,the-store,ntez3coahybzsl1wedmowdo9zk3a7u,Transcendent Kingdom by Yaa Gyasi,"<p class=""""><strong>From the bestselling author of <em>Homegoing </em>comes an epic novel from the heart of contemporary America.</strong></p><p class="""">As a child Gifty would ask her parents to tell the story of their journey from Ghana to Alabama, seeking escape in myths of heroism and romance. When her father and brother succumb to the hard reality of immigrant life in the American South, their family of four becomes two — and the life Gifty dreamed of slips away.</p><p class="""">Years later, desperate to understand the opioid addiction that destroyed her brother's life, she turns to science for answers. But when her mother comes to stay, Gifty soon learns that the roots of their tangled traumas reach farther than she ever thought. Tracing her family's story through continents and generations will take her deep into the dark heart of modern America. </p><p class=""""><em>Transcendent Kingdom</em> is a searing story story of love, loss and redemption, and the myriad ways we try to rebuild our lives from the rubble of our collective pasts.</p><p class="""">ISBN: 9780241433386 | Published: September 2020 | Paperback</p>",SQ0689170,,,,,,,32.99,0,No,6,"/region/america/usa, /region/africa/ghana, /genre/literary-fiction, /black, /new-releases, /genre/general-fiction","Black American, 2020 hits, 2020 release, contemporary, multigenerational, mental health, addiction",0.36,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9de49d9418b4912e64e23/1604968028632/9780241433386.jpg
5fa8d99599466f5ac418648d,e26b884b-59be-437a-9f75-fab7dc2009c3,PHYSICAL,the-store,dsx5jaadddhflheodi6zgu3h15s5rg,On the Come Up by Angie Thomas,"<h4><strong>No. 1 <em>New York Times</em> bestseller</strong></h4><h4>The highly anticipated second novel from one of the literary voices of a generation.</h4><p class="""">The award-winning author of <em>The Hate U Give</em> returns with a powerful story about hip hop, freedom of speech and fighting for your dreams, even as the odds are stacked against you. </p><p class="""">Bri wants to be one of the greatest rappers of all time. As the daughter of an underground hip hop legend who died right before he hit big, Bri’s got massive shoes to fill. But when her first song goes viral for all the wrong reasons, Bri finds herself at the centre of controversy and portrayed by the media as more menace than MC. And with an eviction notice staring her family down, Bri no longer just wants to make it – she <em>has</em> to. Even if it means becoming the very thing the public has made her out to be.</p><p class=""""><strong>“[An] exuberant, exquisitely intimate novel.” — <em>The New York Times</em></strong> <br><strong>“Passionate and powerful.” — <em>Metro</em></strong> <br><strong>“Pure magic.” — <em>The Observer</em></strong> <br><strong>Movie rights sold to Fox 2000; George Tillman Jr. to direct</strong></p><p class="""">ISBN: 9781406372168 | Published: February 2019 | Paperback</p>",SQ1279089,,,,,,,17.99,0,No,4,"/region/america/usa, /genre/young-adult, /black, /genre/general-fiction","Black American, adapted, contemporary, music, Award Winner",0.3,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9dd9834227d39e1447a7e/1605066533516/9781406372168.jpg
5fa8da4cded8f20d453bc6f1,84c871bf-a902-4b8e-be0d-c712f6c5fe0e,PHYSICAL,the-store,vwfii0ky3qu4z49j5d3bt74uxlkhh7,Americanah by Chimamanda Ngozi Adichie,"<p class="""">SHORTLISTED FOR THE BAILEY'S WOMEN'S PRIZE FOR FICTION 2014<br>A NEW YORK TIMES BESTSELLER</p><p class=""""><strong>From the award-winning author of <em>Half of a Yellow Sun</em>, a powerful new novel-a story of love and race centred around a young man and woman from Nigeria who face difficult choices and challenges in the countries they come to call home.</strong></p><p class="""">As teenagers in Lagos, Ifemelu and Obinze fall in love. Their Nigeria is under military dictatorship, and people are fleeing the country if they can. The self-assured Ifemelu departs for America. There she suffers defeats and triumphs, finds and loses relationships, all the while feeling the weight of something she never thought of back home: race. Obinze had hoped to join her, but post-9/11 America will not let him in, and he plunges into a dangerous, undocumented life in London.<br><br>Thirteen years later, Obinze is a wealthy man in a newly democratic Nigeria, while Ifemelu has achieved success as a blogger. But after so long apart and so many changes, will they find the courage to meet again, face to face?<br><br>Fearless, gripping, spanning three continents and numerous lives, <em>Americanah</em> is a richly told story of love and expectation set in today's globalised world.</p><p class="""">ISBN: 9780007356348 | Published: May 2013 | Paperback</p>",SQ9414690,,,,,,,19.99,0,No,4,"/region/america/usa, /genre/romance, /region/africa/nigeria, /genre/literary-fiction, /black, /genre/general-fiction","contemporary, Award Winner, feminist",0.35,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9d8498657be665e3f7d37/1605067220319/y648+%2810%29.jpg
5fa9ca53ded8f20d453bf570,a0e59c4b-b463-467f-965f-461b3376b7f6,PHYSICAL,the-store,zz2da7gc5qbj3ofb9b79mltfzqb0zt,Last Tang Standing by Lauren Ho,"<p class=""""><strong>The international bestseller!</strong></p><p style=""text-align:start;"" class=""""><strong>‘I absolutely adored it. It is the funniest rom-com I've read in a very long time … Andrea stole my heart … I cannot wait to get my hands on whatever Lauren Ho writes next’ — Beth O’Leary, <em>Sunday Times</em> bestselling author of <em>The Flatshare</em></strong></p><p style=""text-align:start;"" class="""">Like all good Chinese children, Andrea Tang is doing her best to fulfil all her mother’s plans for her life: she’s on track to become partner at a top law firm in Singapore, she has a beautiful apartment in the right postcode and a perfect boyfriend who is practically <em>made</em> of husband material.</p><p style=""text-align:start;"" class="""">Except that those plans are unravelling fast: there’s an unfairly attractive new lawyer out to steal her promotion, she has credit-card debt up to her eyeballs, her perfect boyfriend is now her perfect <em>ex</em>-boyfriend and the last single cousin in her family just got engaged, leaving her exposed to romantic meddling on all sides…</p><p style=""text-align:start;"" class="""">For fans of <em>Crazy Rich Asians</em> and <em>Bridget Jones’s Diary</em> comes a hilarious story of love, friendship and the most intrusive people in the world: family.</p><p style=""text-align:start;"" class=""""><strong>‘Andrea Tang is wise, witty, flawed and perfectly written. I adored her story, and felt so seen by it. If you loved <em>Crazy Rich Asians</em> you'll gobble this up!’ — Laura Jane Williams, bestselling author of <em>Our Stop</em></strong></p><p style=""text-align:start;"" class="""">‘Both joyfully entertaining and socially perceptive, Lauren Ho’s debut is a vivid read on dating, work and family in Singapore through the lens of a brutally honest protagonist of gold. I loved it’ — Naoise Dolan, author of <em>Exciting Times</em></p><p class="""">ISBN: 9780008400071 | Published: June 2020 | Paperback</p>",SQ2132712,,,,,,,22.99,0,No,2,"/genre/romance, /region/asia/south-east-asia/malaysia, /region/asia/south-east-asia/singapore, /new-releases, /genre/general-fiction","humour, contemporary, chicklit, 2020 release",0.29,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9ccaef6d3991188998a85/1604963505489/y648.jpg
5fa9cd5f99466f5ac41892fa,99916495-6baa-4db1-a5f3-d4ab49b14854,PHYSICAL,the-store,v1zq9aemkmkhukm30u6lvgdohdu7mj,Death's End (Remembrance of Earth's Past #3) by Cixin Liu,"<p class=""""><strong>Translated by Ken Liu</strong></p><p class=""""><strong>The final installment of China's best-selling, award-winning apocalyptic space opera trilogy that ranges from the 1960s to the heat death of the Universe.</strong></p><p class="""">Read the award-winning, critically acclaimed, multi-million-copy-selling science-fiction phenomenon – soon to be a Netflix Original Series from the creators of <em>Game of Thrones</em>.</p><p class="""">Half a century after the Doomsday Battle, the uneasy balance of Dark Forest Deterrence keeps the Trisolaran invaders at bay. Earth enjoys unprecedented prosperity due to the infusion of Trisolaran knowledge and, with human science advancing and the Trisolarans adopting Earth culture, it seems that the two civilizations can co-exist peacefully as equals without the terrible threat of mutually assured annihilation. But peace has made humanity complacent.</p><p class="""">Cheng Xin, an aerospace engineer from the 21st century, awakens from hibernation in this new age. She brings knowledge of a long-forgotten program dating from the start of the Trisolar Crisis, and her presence may upset the delicate balance between two worlds. Will humanity reach for the stars or die in its cradle?</p><p class="""">Praise for The Three-Body Problem: <br>'Your next favourite sci-fi novel' — Wired<br>'Immense' — Barack Obama<br>'Unique' — George R.R. Martin<br>'SF in the grand style' — Guardian <br>'Mind-altering and immersive' — Daily Mail <br>'A milestone in Chinese science-fiction' — New York Times <br>'China's answer to Arthur C. Clarke' — New Yorker</p><p class="""">ISBN: 9781784971656 | Published: September 2016/2010 | Paperback</p>",SQ2916009,,,,,,,19.99,0,No,5,"/genre/sci-fi-fantasy, /genre/translated, /region/asia/china/china","adapted, Award Winner, Locus Award, space opera, series, Remembrance of Earth's Past",0.49,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9ce37a423301bc253952d/1604964012988/y648+%281%29.jpg
5fa9ceacb47b7035e158e074,b4f011e1-4d91-472e-8359-3bf1579fd81e,PHYSICAL,the-store,v1zq9aemkmkhukm30u6lvgdohdu7mj-cy8rd,The Dark Forest (Remembrance of Earth's Past #2) by Cixin Liu,"<p class=""""><strong>Translated by Joel Martinsen</strong></p><p class=""""><strong>The universe is a forest, patrolled by numberless and nameless predators. In this forest, others are hell, a dire existential threat. Stealth is survival. Any civilisation that reveals its location is prey. Earth has. And the others are on the way.</strong></p><p class="""">Read the award-winning, critically acclaimed, multi-million-copy-selling science-fiction phenomenon – soon to be a Netflix Original Series from the creators of Game of Thrones.</p><p class="""">Imagine the universe as a forest, patrolled by numberless and nameless predators. In this forest, stealth is survival – any civilisation that reveals its location is prey. Earth has. Now the predators are coming. Crossing light years, the Trisolarians will reach Earth in four centuries' time. But the sophons, their extra-dimensional agents and saboteurs, are already here. Only the individual human mind remains immune to their influence.</p><p class="""">This is the motivation for the Wallfacer Project, a last-ditch defence that grants four individuals almost absolute power to design secret strategies, hidden through deceit and misdirection from human and alien alike.</p><p class="""">Three of the Wallfacers are influential statesmen and scientists, but the fourth is a total unknown. Luo Ji, an unambitious Chinese astronomer, is baffled by his new status. All he knows is that he's the one Wallfacer that Trisolaris wants dead.</p><p class="""">Praise for The Three-Body Problem: <br>'Your next favourite sci-fi novel' — Wired<br>'Immense' — Barack Obama<br>'Unique' — George R.R. Martin<br>'SF in the grand style' — Guardian <br>'Mind-altering and immersive' — Daily Mail <br>'A milestone in Chinese science-fiction' — New York Times <br>'China's answer to Arthur C. Clarke' — New Yorker</p><p class="""">ISBN: 9781784971618 | Published: August 2015/2008 | Paperback</p>",SQ6537058,,,,,,,19.99,0,No,5,"/genre/sci-fi-fantasy, /genre/translated, /region/asia/china/china","adapted, series, three body trilogy, Remembrance of Earth's Past, space opera",0.38,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f70550a35ffa16c0e7643b8/5fa9cf40f6d39911889a06ea/1604964197935/y648+%282%29.jpg
